>> format long
>> sol = rungkutta_metheorology(0, 1, 0, 0, 0, 365)

RESULTS

sol =

            time             y1 = Ta            y2 = Tm             y3 = Td
   0.819178082191781   0.080196445918240   0.062875394504842   0.000534522943874
   0.821917808219178   0.080367316827305   0.063054682245848   0.000537943701273
   0.824657534246575   0.080537997083654   0.063233769967423   0.000541374089475
   0.827397260273973   0.080708486906729   0.063412657899791   0.000544814096997
   0.830136986301370   0.080878786515721   0.063591346272912   0.000548263712372
   0.832876712328767   0.081048896129570   0.063769835316479   0.000551722924146
   0.835616438356164   0.081218815966961   0.063948125259922   0.000555191720878
   0.838356164383562   0.081388546246328   0.064126216332406   0.000558670091138
   0.841095890410959   0.081558087185854   0.064304108762833   0.000562158023512
   0.843835616438356   0.081727439003471   0.064481802779839   0.000565655506599
   0.846575342465753   0.081896601916859   0.064659298611800   0.000569162529008
   0.849315068493151   0.082065576143448   0.064836596486825   0.000572679079366
   0.852054794520548   0.082234361900416   0.065013696632765   0.000576205146309
   0.854794520547945   0.082402959404692   0.065190599277203   0.000579740718488
   0.857534246575342   0.082571368872956   0.065367304647465   0.000583285784566
   0.860273972602740   0.082739590521638   0.065543812970612   0.000586840333221
   0.863013698630137   0.082907624566916   0.065720124473444   0.000590404353142
   0.865753424657534   0.083075471224723   0.065896239382501   0.000593977833032
   0.868493150684931   0.083243130710741   0.066072157924060   0.000597560761608
   0.871232876712329   0.083410603240403   0.066247880324140   0.000601153127597
   0.873972602739726   0.083577889028896   0.066423406808496   0.000604754919742
   0.876712328767123   0.083744988291157   0.066598737602627   0.000608366126797
   0.879452054794521   0.083911901241877   0.066773872931769   0.000611986737531
   0.882191780821918   0.084078628095499   0.066948813020900   0.000615616740725
   0.884931506849315   0.084245169066219   0.067123558094739   0.000619256125171
   0.887671232876712   0.084411524367986   0.067298108377747   0.000622904879677
   0.890410958904110   0.084577694214503   0.067472464094123   0.000626562993063
   0.893150684931507   0.084743678819226   0.067646625467812   0.000630230454160
   0.895890410958904   0.084909478395367   0.067820592722497   0.000633907251814
   0.898630136986301   0.085075093155891   0.067994366081608   0.000637593374883
   0.901369863013699   0.085240523313516   0.068167945768313   0.000641288812239
   0.904109589041096   0.085405769080719   0.068341332005525   0.000644993552764
   0.906849315068493   0.085570830669729   0.068514525015901   0.000648707585356
   0.909589041095890   0.085735708292532   0.068687525021841   0.000652430898925
   0.912328767123288   0.085900402160869   0.068860332245487   0.000656163482392
   0.915068493150685   0.086064912486238   0.069032946908728   0.000659905324692
   0.917808219178082   0.086229239479893   0.069205369233196   0.000663656414774
   0.920547945205479   0.086393383352844   0.069377599440267   0.000667416741597
   0.923287671232877   0.086557344315858   0.069549637751063   0.000671186294136
   0.926027397260274   0.086721122579461   0.069721484386451   0.000674965061375
   0.928767123287671   0.086884718353934   0.069893139567043   0.000678753032315
   0.931506849315068   0.087048131849318   0.070064603513199   0.000682550195965
   0.934246575342466   0.087211363275410   0.070235876445022   0.000686356541350
   0.936986301369863   0.087374412841766   0.070406958582363   0.000690172057508
   0.939726027397260   0.087537280757703   0.070577850144822   0.000693996733486
   0.942465753424658   0.087699967232293   0.070748551351741   0.000697830558347
   0.945205479452055   0.087862472474369   0.070919062422215   0.000701673521166
   0.947945205479452   0.088024796692524   0.071089383575081   0.000705525611029
   0.950684931506849   0.088186940095110   0.071259515028929   0.000709386817037
   0.953424657534247   0.088348902890240   0.071429457002095   0.000713257128302
   0.956164383561644   0.088510685285784   0.071599209712661   0.000717136533949
   0.958904109589041   0.088672287489378   0.071768773378463   0.000721025023114
   0.961643835616438   0.088833709708414   0.071938148217081   0.000724922584948
   0.964383561643836   0.088994952150047   0.072107334445849   0.000728829208614
   0.967123287671233   0.089156015021194   0.072276332281846   0.000732744883286
   0.969863013698630   0.089316898528532   0.072445141941905   0.000736669598151
   0.972602739726027   0.089477602878501   0.072613763642607   0.000740603342410
   0.975342465753425   0.089638128277304   0.072782197600284   0.000744546105275
   0.978082191780822   0.089798474930904   0.072950444031018   0.000748497875971
   0.980821917808219   0.089958643045030   0.073118503150645   0.000752458643734
   0.983561643835616   0.090118632825171   0.073286375174748   0.000756428397815
   0.986301369863014   0.090278444476581   0.073454060318664   0.000760407127475
   0.989041095890411   0.090438078204277   0.073621558797484   0.000764394821989
   0.991780821917808   0.090597534213040   0.073788870826048   0.000768391470643
   0.994520547945206   0.090756812707415   0.073955996618949   0.000772397062737
   0.997260273972603   0.090915913891712   0.074122936390534   0.000776411587582
   1.000000000000000   0.091074837970005   0.074289690354903   0.000780435034501
